Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,LTM,137706,OPTSTK,PE,5550,LTIMINDTREE LIMITED,LTM MAR 5550 PE,LTM30MAR26P5550,2026-03-30,150,0.05
NFO,nse_fo,LTM,137707,OPTSTK,CE,5650,LTIMINDTREE LIMITED,LTM MAR 5650 CE,LTM30MAR26C5650,2026-03-30,150,0.05
NFO,nse_fo,LTM,137708,OPTSTK,PE,5650,LTIMINDTREE LIMITED,LTM MAR 5650 PE,LTM30MAR26P5650,2026-03-30,150,0.05
NFO,nse_fo,LTM,137709,OPTSTK,CE,5750,LTIMINDTREE LIMITED,LTM MAR 5750 CE,LTM30MAR26C5750,2026-03-30,150,0.05
NFO,nse_fo,LTM,137710,OPTSTK,PE,5750,LTIMINDTREE LIMITED,LTM MAR 5750 PE,LTM30MAR26P5750,2026-03-30,150,0.05
NFO,nse_fo,LTM,137711,OPTSTK,CE,5850,LTIMINDTREE LIMITED,LTM MAR 5850 CE,LTM30MAR26C5850,2026-03-30,150,0.05
NFO,nse_fo,LTM,137712,OPTSTK,PE,5850,LTIMINDTREE LIMITED,LTM MAR 5850 PE,LTM30MAR26P5850,2026-03-30,150,0.05
NFO,nse_fo,LTM,137715,OPTSTK,CE,6050,LTIMINDTREE LIMITED,LTM MAR 6050 CE,LTM30MAR26C6050,2026-03-30,150,0.05
NFO,nse_fo,LTM,137716,OPTSTK,PE,6050,LTIMINDTREE LIMITED,LTM MAR 6050 PE,LTM30MAR26P6050,2026-03-30,150,0.05
NFO,nse_fo,LTM,137719,OPTSTK,CE,6250,LTIMINDTREE LIMITED,LTM MAR 6250 CE,LTM30MAR26C6250,2026-03-30,150,0.05
NFO,nse_fo,LTM,137721,OPTSTK,CE,6350,LTIMINDTREE LIMITED,LTM MAR 6350 CE,LTM30MAR26C6350,2026-03-30,150,0.05
NFO,nse_fo,LTM,137723,OPTSTK,CE,6450,LTIMINDTREE LIMITED,LTM MAR 6450 CE,LTM30MAR26C6450,2026-03-30,150,0.05
NFO,nse_fo,MAXHEALTH,137753,OPTSTK,PE,1140,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1140 PE,MAXHEALTH30MAR26P1140,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137754,OPTSTK,CE,1160,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1160 CE,MAXHEALTH30MAR26C1160,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137759,OPTSTK,PE,1160,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1160 PE,MAXHEALTH30MAR26P1160,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137760,OPTSTK,CE,1180,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1180 CE,MAXHEALTH30MAR26C1180,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137761,OPTSTK,PE,1180,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1180 PE,MAXHEALTH30MAR26P1180,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137762,OPTSTK,CE,1200,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1200 CE,MAXHEALTH30MAR26C1200,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137763,OPTSTK,PE,1200,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1200 PE,MAXHEALTH30MAR26P1200,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137764,OPTSTK,CE,1220,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1220 CE,MAXHEALTH30MAR26C1220,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137765,OPTSTK,PE,1220,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1220 PE,MAXHEALTH30MAR26P1220,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137766,OPTSTK,CE,1240,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1240 CE,MAXHEALTH30MAR26C1240,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137767,OPTSTK,PE,1240,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1240 PE,MAXHEALTH30MAR26P1240,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137768,OPTSTK,CE,1260,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1260 CE,MAXHEALTH30MAR26C1260,2026-03-30,525,0.05
NFO,nse_fo,MAXHEALTH,137769,OPTSTK,PE,1260,MAX HEALTHCARE INS LTD,MAXHEALTH MAR 1260 PE,MAXHEALTH30MAR26P1260,2026-03-30,525,0.05
NFO,nse_fo,PAGEIND,137784,OPTSTK,CE,31000,PAGE INDUSTRIES LTD,PAGEIND MAY 31000 CE,PAGEIND26MAY26C31000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137785,OPTSTK,PE,31000,PAGE INDUSTRIES LTD,PAGEIND MAY 31000 PE,PAGEIND26MAY26P31000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137786,OPTSTK,CE,32000,PAGE INDUSTRIES LTD,PAGEIND MAY 32000 CE,PAGEIND26MAY26C32000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137787,OPTSTK,PE,32000,PAGE INDUSTRIES LTD,PAGEIND MAY 32000 PE,PAGEIND26MAY26P32000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137788,OPTSTK,CE,33000,PAGE INDUSTRIES LTD,PAGEIND MAY 33000 CE,PAGEIND26MAY26C33000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137789,OPTSTK,PE,33000,PAGE INDUSTRIES LTD,PAGEIND MAY 33000 PE,PAGEIND26MAY26P33000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137790,OPTSTK,CE,34000,PAGE INDUSTRIES LTD,PAGEIND MAY 34000 CE,PAGEIND26MAY26C34000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137791,OPTSTK,PE,34000,PAGE INDUSTRIES LTD,PAGEIND MAY 34000 PE,PAGEIND26MAY26P34000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137792,OPTSTK,CE,35000,PAGE INDUSTRIES LTD,PAGEIND MAY 35000 CE,PAGEIND26MAY26C35000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137793,OPTSTK,PE,35000,PAGE INDUSTRIES LTD,PAGEIND MAY 35000 PE,PAGEIND26MAY26P35000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137794,OPTSTK,CE,36000,PAGE INDUSTRIES LTD,PAGEIND MAY 36000 CE,PAGEIND26MAY26C36000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137795,OPTSTK,PE,36000,PAGE INDUSTRIES LTD,PAGEIND MAY 36000 PE,PAGEIND26MAY26P36000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137796,OPTSTK,CE,37000,PAGE INDUSTRIES LTD,PAGEIND MAY 37000 CE,PAGEIND26MAY26C37000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137797,OPTSTK,PE,37000,PAGE INDUSTRIES LTD,PAGEIND MAY 37000 PE,PAGEIND26MAY26P37000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137798,OPTSTK,CE,38000,PAGE INDUSTRIES LTD,PAGEIND MAY 38000 CE,PAGEIND26MAY26C38000,2026-05-26,15,0.05
NFO,nse_fo,PAGEIND,137799,OPTSTK,PE,38000,PAGE INDUSTRIES LTD,PAGEIND MAY 38000 PE,PAGEIND26MAY26P38000,2026-05-26,15,0.05
NFO,nse_fo,LTM,137815,OPTSTK,CE,3200,LTIMINDTREE LIMITED,LTM APR 3200 CE,LTM28APR26C3200,2026-04-28,150,0.05
NFO,nse_fo,LTM,137816,OPTSTK,PE,3200,LTIMINDTREE LIMITED,LTM APR 3200 PE,LTM28APR26P3200,2026-04-28,150,0.05
NFO,nse_fo,LTM,137817,OPTSTK,CE,3400,LTIMINDTREE LIMITED,LTM APR 3400 CE,LTM28APR26C3400,2026-04-28,150,0.05
NFO,nse_fo,LTM,137818,OPTSTK,PE,3400,LTIMINDTREE LIMITED,LTM APR 3400 PE,LTM28APR26P3400,2026-04-28,150,0.05
NFO,nse_fo,LTM,137819,OPTSTK,CE,3600,LTIMINDTREE LIMITED,LTM APR 3600 CE,LTM28APR26C3600,2026-04-28,150,0.05
NFO,nse_fo,LTM,137820,OPTSTK,PE,3600,LTIMINDTREE LIMITED,LTM APR 3600 PE,LTM28APR26P3600,2026-04-28,150,0.05
NFO,nse_fo,LTM,137821,OPTSTK,CE,3800,LTIMINDTREE LIMITED,LTM APR 3800 CE,LTM28APR26C3800,2026-04-28,150,0.05
NFO,nse_fo,LTM,137822,OPTSTK,PE,3800,LTIMINDTREE LIMITED,LTM APR 3800 PE,LTM28APR26P3800,2026-04-28,150,0.05
NFO,nse_fo,LTM,137823,OPTSTK,CE,4000,LTIMINDTREE LIMITED,LTM APR 4000 CE,LTM28APR26C4000,2026-04-28,150,0.05
NFO,nse_fo,LTM,137824,OPTSTK,PE,4000,LTIMINDTREE LIMITED,LTM APR 4000 PE,LTM28APR26P4000,2026-04-28,150,0.05
NFO,nse_fo,LTM,137827,OPTSTK,CE,4200,LTIMINDTREE LIMITED,LTM APR 4200 CE,LTM28APR26C4200,2026-04-28,150,0.05
NFO,nse_fo,LTM,137828,OPTSTK,PE,4200,LTIMINDTREE LIMITED,LTM APR 4200 PE,LTM28APR26P4200,2026-04-28,150,0.05
NFO,nse_fo,LTM,137829,OPTSTK,CE,4300,LTIMINDTREE LIMITED,LTM APR 4300 CE,LTM28APR26C4300,2026-04-28,150,0.05
NFO,nse_fo,LTM,137830,OPTSTK,PE,4300,LTIMINDTREE LIMITED,LTM APR 4300 PE,LTM28APR26P4300,2026-04-28,150,0.05
NFO,nse_fo,LTM,137831,OPTSTK,CE,4400,LTIMINDTREE LIMITED,LTM APR 4400 CE,LTM28APR26C4400,2026-04-28,150,0.05
NFO,nse_fo,LTM,137832,OPTSTK,PE,4400,LTIMINDTREE LIMITED,LTM APR 4400 PE,LTM28APR26P4400,2026-04-28,150,0.05
NFO,nse_fo,LTM,137833,OPTSTK,CE,4500,LTIMINDTREE LIMITED,LTM APR 4500 CE,LTM28APR26C4500,2026-04-28,150,0.05
NFO,nse_fo,LTM,137834,OPTSTK,PE,4500,LTIMINDTREE LIMITED,LTM APR 4500 PE,LTM28APR26P4500,2026-04-28,150,0.05
NFO,nse_fo,LTM,137835,OPTSTK,CE,4600,LTIMINDTREE LIMITED,LTM APR 4600 CE,LTM28APR26C4600,2026-04-28,150,0.05
NFO,nse_fo,LTM,137836,OPTSTK,PE,4600,LTIMINDTREE LIMITED,LTM APR 4600 PE,LTM28APR26P4600,2026-04-28,150,0.05
NFO,nse_fo,LTM,137837,OPTSTK,CE,4700,LTIMINDTREE LIMITED,LTM APR 4700 CE,LTM28APR26C4700,2026-04-28,150,0.05
NFO,nse_fo,LTM,137838,OPTSTK,PE,4700,LTIMINDTREE LIMITED,LTM APR 4700 PE,LTM28APR26P4700,2026-04-28,150,0.05
NFO,nse_fo,LTM,137839,OPTSTK,CE,4800,LTIMINDTREE LIMITED,LTM APR 4800 CE,LTM28APR26C4800,2026-04-28,150,0.05
NFO,nse_fo,LTM,137840,OPTSTK,PE,4800,LTIMINDTREE LIMITED,LTM APR 4800 PE,LTM28APR26P4800,2026-04-28,150,0.05
NFO,nse_fo,LTM,137841,OPTSTK,CE,4900,LTIMINDTREE LIMITED,LTM APR 4900 CE,LTM28APR26C4900,2026-04-28,150,0.05
NFO,nse_fo,LTM,137842,OPTSTK,PE,4900,LTIMINDTREE LIMITED,LTM APR 4900 PE,LTM28APR26P4900,2026-04-28,150,0.05
NFO,nse_fo,LTM,137843,OPTSTK,CE,5000,LTIMINDTREE LIMITED,LTM APR 5000 CE,LTM28APR26C5000,2026-04-28,150,0.05
NFO,nse_fo,LTM,137844,OPTSTK,PE,5000,LTIMINDTREE LIMITED,LTM APR 5000 PE,LTM28APR26P5000,2026-04-28,150,0.05
NFO,nse_fo,LTM,137845,OPTSTK,CE,5100,LTIMINDTREE LIMITED,LTM APR 5100 CE,LTM28APR26C5100,2026-04-28,150,0.05
NFO,nse_fo,LTM,137846,OPTSTK,PE,5100,LTIMINDTREE LIMITED,LTM APR 5100 PE,LTM28APR26P5100,2026-04-28,150,0.05
NFO,nse_fo,LTM,137847,OPTSTK,CE,5200,LTIMINDTREE LIMITED,LTM APR 5200 CE,LTM28APR26C5200,2026-04-28,150,0.05
NFO,nse_fo,LTM,137848,OPTSTK,PE,5200,LTIMINDTREE LIMITED,LTM APR 5200 PE,LTM28APR26P5200,2026-04-28,150,0.05
NFO,nse_fo,LTM,137849,OPTSTK,CE,5300,LTIMINDTREE LIMITED,LTM APR 5300 CE,LTM28APR26C5300,2026-04-28,150,0.05
NFO,nse_fo,LTM,137850,OPTSTK,PE,5300,LTIMINDTREE LIMITED,LTM APR 5300 PE,LTM28APR26P5300,2026-04-28,150,0.05
NFO,nse_fo,LTM,137851,OPTSTK,CE,5400,LTIMINDTREE LIMITED,LTM APR 5400 CE,LTM28APR26C5400,2026-04-28,150,0.05
NFO,nse_fo,LTM,137852,OPTSTK,PE,5400,LTIMINDTREE LIMITED,LTM APR 5400 PE,LTM28APR26P5400,2026-04-28,150,0.05
NFO,nse_fo,LTM,137853,OPTSTK,CE,5500,LTIMINDTREE LIMITED,LTM APR 5500 CE,LTM28APR26C5500,2026-04-28,150,0.05
NFO,nse_fo,LTM,137854,OPTSTK,PE,5500,LTIMINDTREE LIMITED,LTM APR 5500 PE,LTM28APR26P5500,2026-04-28,150,0.05
NFO,nse_fo,PATANJALI,137938,OPTSTK,CE,415,PATANJALI FOODS LIMITED,PATANJALI APR 415 CE,PATANJALI28APR26C415,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137939,OPTSTK,PE,415,PATANJALI FOODS LIMITED,PATANJALI APR 415 PE,PATANJALI28APR26P415,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137940,OPTSTK,CE,425,PATANJALI FOODS LIMITED,PATANJALI APR 425 CE,PATANJALI28APR26C425,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137941,OPTSTK,PE,425,PATANJALI FOODS LIMITED,PATANJALI APR 425 PE,PATANJALI28APR26P425,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137942,OPTSTK,CE,435,PATANJALI FOODS LIMITED,PATANJALI APR 435 CE,PATANJALI28APR26C435,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137943,OPTSTK,PE,435,PATANJALI FOODS LIMITED,PATANJALI APR 435 PE,PATANJALI28APR26P435,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137944,OPTSTK,CE,445,PATANJALI FOODS LIMITED,PATANJALI APR 445 CE,PATANJALI28APR26C445,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137945,OPTSTK,PE,445,PATANJALI FOODS LIMITED,PATANJALI APR 445 PE,PATANJALI28APR26P445,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137946,OPTSTK,CE,455,PATANJALI FOODS LIMITED,PATANJALI APR 455 CE,PATANJALI28APR26C455,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137947,OPTSTK,PE,455,PATANJALI FOODS LIMITED,PATANJALI APR 455 PE,PATANJALI28APR26P455,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137948,OPTSTK,CE,465,PATANJALI FOODS LIMITED,PATANJALI APR 465 CE,PATANJALI28APR26C465,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137949,OPTSTK,PE,465,PATANJALI FOODS LIMITED,PATANJALI APR 465 PE,PATANJALI28APR26P465,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137950,OPTSTK,CE,475,PATANJALI FOODS LIMITED,PATANJALI APR 475 CE,PATANJALI28APR26C475,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137951,OPTSTK,PE,475,PATANJALI FOODS LIMITED,PATANJALI APR 475 PE,PATANJALI28APR26P475,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137952,OPTSTK,CE,485,PATANJALI FOODS LIMITED,PATANJALI APR 485 CE,PATANJALI28APR26C485,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137953,OPTSTK,PE,485,PATANJALI FOODS LIMITED,PATANJALI APR 485 PE,PATANJALI28APR26P485,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137954,OPTSTK,CE,495,PATANJALI FOODS LIMITED,PATANJALI APR 495 CE,PATANJALI28APR26C495,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137955,OPTSTK,PE,495,PATANJALI FOODS LIMITED,PATANJALI APR 495 PE,PATANJALI28APR26P495,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137956,OPTSTK,CE,505,PATANJALI FOODS LIMITED,PATANJALI APR 505 CE,PATANJALI28APR26C505,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137957,OPTSTK,PE,505,PATANJALI FOODS LIMITED,PATANJALI APR 505 PE,PATANJALI28APR26P505,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137958,OPTSTK,CE,515,PATANJALI FOODS LIMITED,PATANJALI APR 515 CE,PATANJALI28APR26C515,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137963,OPTSTK,PE,515,PATANJALI FOODS LIMITED,PATANJALI APR 515 PE,PATANJALI28APR26P515,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137964,OPTSTK,CE,525,PATANJALI FOODS LIMITED,PATANJALI APR 525 CE,PATANJALI28APR26C525,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137965,OPTSTK,PE,525,PATANJALI FOODS LIMITED,PATANJALI APR 525 PE,PATANJALI28APR26P525,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137966,OPTSTK,CE,535,PATANJALI FOODS LIMITED,PATANJALI APR 535 CE,PATANJALI28APR26C535,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137989,OPTSTK,PE,535,PATANJALI FOODS LIMITED,PATANJALI APR 535 PE,PATANJALI28APR26P535,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137990,OPTSTK,CE,545,PATANJALI FOODS LIMITED,PATANJALI APR 545 CE,PATANJALI28APR26C545,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137991,OPTSTK,PE,545,PATANJALI FOODS LIMITED,PATANJALI APR 545 PE,PATANJALI28APR26P545,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137992,OPTSTK,CE,555,PATANJALI FOODS LIMITED,PATANJALI APR 555 CE,PATANJALI28APR26C555,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137993,OPTSTK,PE,555,PATANJALI FOODS LIMITED,PATANJALI APR 555 PE,PATANJALI28APR26P555,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137994,OPTSTK,CE,565,PATANJALI FOODS LIMITED,PATANJALI APR 565 CE,PATANJALI28APR26C565,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,137995,OPTSTK,PE,565,PATANJALI FOODS LIMITED,PATANJALI APR 565 PE,PATANJALI28APR26P565,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,138001,OPTSTK,CE,575,PATANJALI FOODS LIMITED,PATANJALI APR 575 CE,PATANJALI28APR26C575,2026-04-28,900,0.05
NFO,nse_fo,PATANJALI,138010,OPTSTK,PE,575,PATANJALI FOODS LIMITED,PATANJALI APR 575 PE,PATANJALI28APR26P575,2026-04-28,900,0.05
NFO,nse_fo,LUPIN,138036,OPTSTK,PE,1940,LUPIN LIMITED,LUPIN MAR 1940 PE,LUPIN30MAR26P1940,2026-03-30,425,0.05
NFO,nse_fo,LUPIN,138043,OPTSTK,PE,1980,LUPIN LIMITED,LUPIN MAR 1980 PE,LUPIN30MAR26P1980,2026-03-30,425,0.05
NFO,nse_fo,LUPIN,138044,OPTSTK,CE,2020,LUPIN LIMITED,LUPIN MAR 2020 CE,LUPIN30MAR26C2020,2026-03-30,425,0.05
NFO,nse_fo,LUPIN,138045,OPTSTK,PE,2020,LUPIN LIMITED,LUPIN MAR 2020 PE,LUPIN30MAR26P2020,2026-03-30,425,0.05
NFO,nse_fo,LUPIN,138046,OPTSTK,CE,2060,LUPIN LIMITED,LUPIN MAR 2060 CE,LUPIN30MAR26C2060,2026-03-30,425,0.05
NFO,nse_fo,LUPIN,138047,OPTSTK,PE,2060,LUPIN LIMITED,LUPIN MAR 2060 PE,LUPIN30MAR26P2060,2026-03-30,425,0.05
NFO,nse_fo,LUPIN,138048,OPTSTK,CE,2100,LUPIN LIMITED,LUPIN MAR 2100 CE,LUPIN30MAR26C2100,2026-03-30,425,0.05
NFO,nse_fo,LUPIN,138049,OPTSTK,PE,2100,LUPIN LIMITED,LUPIN MAR 2100 PE,LUPIN30MAR26P2100,2026-03-30,425,0.05
NFO,nse_fo,LUPIN,138050,OPTSTK,CE,2140,LUPIN LIMITED,LUPIN MAR 2140 CE,LUPIN30MAR26C2140,2026-03-30,425,0.05
NFO,nse_fo,PATANJALI,138079,OPTSTK,CE,380,PATANJALI FOODS LIMITED,PATANJALI MAY 380 CE,PATANJALI26MAY26C380,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138080,OPTSTK,PE,380,PATANJALI FOODS LIMITED,PATANJALI MAY 380 PE,PATANJALI26MAY26P380,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138083,OPTSTK,CE,400,PATANJALI FOODS LIMITED,PATANJALI MAY 400 CE,PATANJALI26MAY26C400,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138084,OPTSTK,PE,400,PATANJALI FOODS LIMITED,PATANJALI MAY 400 PE,PATANJALI26MAY26P400,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138085,OPTSTK,CE,410,PATANJALI FOODS LIMITED,PATANJALI MAY 410 CE,PATANJALI26MAY26C410,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138086,OPTSTK,PE,410,PATANJALI FOODS LIMITED,PATANJALI MAY 410 PE,PATANJALI26MAY26P410,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138087,OPTSTK,CE,420,PATANJALI FOODS LIMITED,PATANJALI MAY 420 CE,PATANJALI26MAY26C420,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138088,OPTSTK,PE,420,PATANJALI FOODS LIMITED,PATANJALI MAY 420 PE,PATANJALI26MAY26P420,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138089,OPTSTK,CE,430,PATANJALI FOODS LIMITED,PATANJALI MAY 430 CE,PATANJALI26MAY26C430,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138090,OPTSTK,PE,430,PATANJALI FOODS LIMITED,PATANJALI MAY 430 PE,PATANJALI26MAY26P430,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138091,OPTSTK,CE,440,PATANJALI FOODS LIMITED,PATANJALI MAY 440 CE,PATANJALI26MAY26C440,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138092,OPTSTK,PE,440,PATANJALI FOODS LIMITED,PATANJALI MAY 440 PE,PATANJALI26MAY26P440,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138093,OPTSTK,CE,450,PATANJALI FOODS LIMITED,PATANJALI MAY 450 CE,PATANJALI26MAY26C450,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138094,OPTSTK,PE,450,PATANJALI FOODS LIMITED,PATANJALI MAY 450 PE,PATANJALI26MAY26P450,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138095,OPTSTK,CE,460,PATANJALI FOODS LIMITED,PATANJALI MAY 460 CE,PATANJALI26MAY26C460,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138096,OPTSTK,PE,460,PATANJALI FOODS LIMITED,PATANJALI MAY 460 PE,PATANJALI26MAY26P460,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138097,OPTSTK,CE,470,PATANJALI FOODS LIMITED,PATANJALI MAY 470 CE,PATANJALI26MAY26C470,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138098,OPTSTK,PE,470,PATANJALI FOODS LIMITED,PATANJALI MAY 470 PE,PATANJALI26MAY26P470,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138099,OPTSTK,CE,480,PATANJALI FOODS LIMITED,PATANJALI MAY 480 CE,PATANJALI26MAY26C480,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138100,OPTSTK,PE,480,PATANJALI FOODS LIMITED,PATANJALI MAY 480 PE,PATANJALI26MAY26P480,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138101,OPTSTK,CE,490,PATANJALI FOODS LIMITED,PATANJALI MAY 490 CE,PATANJALI26MAY26C490,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138102,OPTSTK,PE,490,PATANJALI FOODS LIMITED,PATANJALI MAY 490 PE,PATANJALI26MAY26P490,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138103,OPTSTK,CE,500,PATANJALI FOODS LIMITED,PATANJALI MAY 500 CE,PATANJALI26MAY26C500,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138104,OPTSTK,PE,500,PATANJALI FOODS LIMITED,PATANJALI MAY 500 PE,PATANJALI26MAY26P500,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138105,OPTSTK,CE,510,PATANJALI FOODS LIMITED,PATANJALI MAY 510 CE,PATANJALI26MAY26C510,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138106,OPTSTK,PE,510,PATANJALI FOODS LIMITED,PATANJALI MAY 510 PE,PATANJALI26MAY26P510,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138107,OPTSTK,CE,520,PATANJALI FOODS LIMITED,PATANJALI MAY 520 CE,PATANJALI26MAY26C520,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138108,OPTSTK,PE,520,PATANJALI FOODS LIMITED,PATANJALI MAY 520 PE,PATANJALI26MAY26P520,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138109,OPTSTK,CE,530,PATANJALI FOODS LIMITED,PATANJALI MAY 530 CE,PATANJALI26MAY26C530,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138110,OPTSTK,PE,530,PATANJALI FOODS LIMITED,PATANJALI MAY 530 PE,PATANJALI26MAY26P530,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138111,OPTSTK,CE,540,PATANJALI FOODS LIMITED,PATANJALI MAY 540 CE,PATANJALI26MAY26C540,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138112,OPTSTK,PE,540,PATANJALI FOODS LIMITED,PATANJALI MAY 540 PE,PATANJALI26MAY26P540,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138113,OPTSTK,CE,550,PATANJALI FOODS LIMITED,PATANJALI MAY 550 CE,PATANJALI26MAY26C550,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138114,OPTSTK,PE,550,PATANJALI FOODS LIMITED,PATANJALI MAY 550 PE,PATANJALI26MAY26P550,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138115,OPTSTK,CE,560,PATANJALI FOODS LIMITED,PATANJALI MAY 560 CE,PATANJALI26MAY26C560,2026-05-26,900,0.05
NFO,nse_fo,PATANJALI,138116,OPTSTK,PE,560,PATANJALI FOODS LIMITED,PATANJALI MAY 560 PE,PATANJALI26MAY26P560,2026-05-26,900,0.05
